"Id
===
Id
===
int-cs","描述
===
Desc
===
string-cs","是否为掉落包
===
IsPackage
===
int-cs","产出上限
===
Capacity
===
int-cs","奖励0.Id
===
Rewards0.Id
===
int-cs","奖励0.数量
===
Rewards0.num
===
int-cs","奖励0.概率
===
Rewards0.Odds
===
int-cs","奖励1.Id
===
Rewards1.Id
===
int-cs","奖励1.数量
===
Rewards1.num
===
int-cs","奖励1.概率
===
Rewards1.Odds
===
int-cs","奖励2.Id
===
Rewards2.Id
===
int-cs","奖励2.数量
===
Rewards2.num
===
int-cs","奖励2.概率
===
Rewards2.Odds
===
int-cs","奖励3.Id
===
Rewards3.Id
===
int-cs","奖励3.数量
===
Rewards3.num
===
int-cs","奖励3.概率
===
Rewards3.Odds
===
int-cs","奖励4.Id
===
Rewards4.Id
===
int-cs","奖励4.数量
===
Rewards4.num
===
int-cs","奖励4.概率
===
Rewards4.Odds
===
int-cs","奖励5.Id
===
Rewards5.Id
===
int-cs","奖励5.数量
===
Rewards5.num
===
int-cs","奖励5.概率
===
Rewards5.Odds
===
int-cs","奖励6.Id
===
Rewards6.Id
===
int-cs","奖励6.数量
===
Rewards6.num
===
int-cs","奖励6.概率
===
Rewards6.Odds
===
int-cs","奖励7.Id
===
Rewards7.Id
===
int-cs","奖励7.数量
===
Rewards7.num
===
int-cs","奖励7.概率
===
Rewards7.Odds
===
int-cs","奖励8.Id
===
Rewards8.Id
===
int-cs","奖励8.数量
===
Rewards8.num
===
int-cs","奖励8.概率
===
Rewards8.Odds
===
int-cs","奖励9.Id
===
Rewards9.Id
===
int-cs","奖励9.数量
===
Rewards9.num
===
int-cs","奖励9.概率
===
Rewards9.Odds
===
int-cs","奖励10.Id
===
Rewards10.Id
===
int-cs","奖励10.数量
===
Rewards10.num
===
int-cs","奖励10.概率
===
Rewards10.Odds
===
int-cs","奖励11.Id
===
Rewards11.Id
===
int-cs","奖励11.数量
===
Rewards11.num
===
int-cs","奖励11.概率
===
Rewards11.Odds
===
int-cs","奖励12.Id
===
Rewards12.Id
===
int-cs","奖励12.数量
===
Rewards12.num
===
int-cs","奖励12.概率
===
Rewards12.Odds
===
int-cs","奖励13.Id
===
Rewards13.Id
===
int-cs","奖励13.数量
===
Rewards13.num
===
int-cs","奖励13.概率
===
Rewards13.Odds
===
int-cs","奖励14.Id
===
Rewards14.Id
===
int-cs","奖励14.数量
===
Rewards14.num
===
int-cs","奖励14.概率
===
Rewards14.Odds
===
int-cs"
185,八角鉴包,0,2,80111,1,5000,80112,1,500,80113,1,500,80114,1,500,80115,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
186,天蝉纱包,0,2,80111,1,500,80112,1,5000,80113,1,500,80114,1,500,80115,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
187,琉璃瓶包,0,2,80111,1,500,80112,1,500,80113,1,5000,80114,1,500,80115,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
188,冰离炎包,0,2,80111,1,500,80112,1,500,80113,1,500,80114,1,5000,80115,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
189,反影镜包,0,2,80111,1,500,80112,1,500,80113,1,500,80114,1,500,80115,1,5000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
190,七方炎包,0,2,80116,1,5000,80117,1,500,80118,1,500,80119,1,500,80120,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
191,皓月冰精包,0,2,80116,1,500,80117,1,5000,80118,1,500,80119,1,500,80120,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
192,青火包,0,2,80116,1,500,80117,1,500,80118,1,5000,80119,1,500,80120,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
193,招妖幡包,0,2,80116,1,500,80117,1,500,80118,1,500,80119,1,5000,80120,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
194,番天印包,0,2,80116,1,500,80117,1,500,80118,1,500,80119,1,500,80120,1,5000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
195,三宝玉如意包,0,2,80121,1,5000,80122,1,500,80123,1,500,80124,1,500,80125,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
196,太极符印包,0,2,80121,1,500,80122,1,5000,80123,1,500,80124,1,500,80125,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
197,金身环包,0,2,80121,1,500,80122,1,500,80123,1,5000,80124,1,500,80125,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
198,琵琶包,0,2,80121,1,500,80122,1,500,80123,1,500,80124,1,5000,80125,1,500,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
199,缚妖索包,0,2,80121,1,300,80122,1,300,80123,1,300,80124,1,300,80125,1,3000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
200,六阳神火鉴包,0,2,80126,1,3000,80127,1,300,80128,1,300,80129,1,300,80130,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
201,紫华炎包,0,2,80126,1,300,80127,1,3000,80128,1,300,80129,1,300,80130,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
202,天音鉴包,0,2,80126,1,300,80127,1,300,80128,1,3000,80129,1,300,80130,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
203,墨火包,0,2,80126,1,300,80127,1,300,80128,1,300,80129,1,3000,80130,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
204,盘古幡包,0,2,80126,1,300,80127,1,300,80128,1,300,80129,1,300,80130,1,3000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
205,冲天幛包,0,2,80131,1,3000,80132,1,300,80133,1,300,80134,1,300,80135,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
206,枯炎包,0,2,80131,1,300,80132,1,3000,80133,1,300,80134,1,300,80135,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
207,黑雨镜包,0,2,80131,1,300,80132,1,300,80133,1,3000,80134,1,300,80135,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
208,乾坤护命纱包,0,2,80131,1,300,80132,1,300,80133,1,300,80134,1,3000,80135,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
209,混元伞包,0,2,80131,1,300,80132,1,300,80133,1,300,80134,1,300,80135,1,3000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
210,六阳烈炎包,0,2,80136,1,3000,80137,1,300,80138,1,300,80139,1,300,80140,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
211,天王甲包,0,2,80136,1,300,80137,1,3000,80138,1,300,80139,1,300,80140,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
212,潜龙令包,0,2,80136,1,300,80137,1,300,80138,1,3000,80139,1,300,80140,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
213,宝盒包,0,2,80136,1,300,80137,1,300,80138,1,300,80139,1,3000,80140,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
214,斗魔真炎包,0,2,80136,1,300,80137,1,300,80138,1,300,80139,1,300,80140,1,3000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
215,逆火屏包,0,2,80141,1,3000,80142,1,300,80143,1,300,80144,1,300,80145,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
216,天锋鉴包,0,2,80141,1,300,80142,1,3000,80143,1,300,80144,1,300,80145,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
217,鬼面鉴包,0,2,80141,1,300,80142,1,300,80143,1,3000,80144,1,300,80145,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
218,水镜幛包,0,2,80141,1,300,80142,1,300,80143,1,300,80144,1,3000,80145,1,300,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
219,彩云环包,0,2,80141,1,100,80142,1,100,80143,1,100,80144,1,100,80145,1,1000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
220,花狐貂包,0,2,80146,1,1000,80147,1,100,80148,1,100,80149,1,100,80150,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
221,暗阳炎包,0,2,80146,1,100,80147,1,1000,80148,1,100,80149,1,100,80150,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
222,散魂幛包,0,2,80146,1,100,80147,1,100,80148,1,1000,80149,1,100,80150,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
223,共工网包,0,2,80146,1,100,80147,1,100,80148,1,100,80149,1,1000,80150,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
224,彩云幛包,0,2,80146,1,100,80147,1,100,80148,1,100,80149,1,100,80150,1,1000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
225,明月金刚目包,0,2,80151,1,1000,80152,1,100,80153,1,100,80154,1,100,80155,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
226,双向屏包,0,2,80151,1,100,80152,1,1000,80153,1,100,80154,1,100,80155,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
227,龙王甲包,0,2,80151,1,100,80152,1,100,80153,1,1000,80154,1,100,80155,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
228,三昧真火包,0,2,80151,1,100,80152,1,100,80153,1,100,80154,1,1000,80155,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
229,五雷合天幛包,0,2,80151,1,100,80152,1,100,80153,1,100,80154,1,100,80155,1,1000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
230,心火包,0,2,80156,1,1000,80157,1,100,80158,1,100,80159,1,100,80160,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
231,贝叶灵符包,0,2,80156,1,100,80157,1,1000,80158,1,100,80159,1,100,80160,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
232,紫金钵盂包,0,2,80156,1,100,80157,1,100,80158,1,1000,80159,1,100,80160,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
233,九子魂魄包,0,2,80156,1,100,80157,1,100,80158,1,100,80159,1,1000,80160,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
234,黑火包,0,2,80156,1,100,80157,1,100,80158,1,100,80159,1,100,80160,1,1000,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
235,一级赤戟石包,1,1,20000,1,2500,20000,2,250,20001,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
236,二级赤戟石包,1,1,20001,1,1000,20001,2,100,20002,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
237,三级赤戟石包,1,1,20002,1,500,20002,2,50,20003,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
238,一级冥皇石包,1,1,20050,1,2500,20050,2,250,20051,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
239,二级冥皇石包,1,1,20051,1,1000,20051,2,100,20052,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
240,三级冥皇石包,1,1,20052,1,500,20052,2,50,20053,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
241,一级补天石包,1,1,20100,1,2500,20100,2,250,20101,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
242,二级补天石包,1,1,20101,1,1000,20101,2,100,20102,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
243,三级补天石包,1,1,20102,1,500,20102,2,50,20103,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
244,一级寒冰石包,1,1,20150,1,2500,20150,2,250,20151,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
245,二级寒冰石包,1,1,20151,1,1000,20151,2,100,20152,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
246,三级寒冰石包,1,1,20152,1,500,20152,2,50,20153,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
247,一级火晶石包,1,1,20200,1,2500,20200,2,250,20201,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
248,二级火晶石包,1,1,20201,1,1000,20201,2,100,20202,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
249,三级火晶石包,1,1,20202,1,500,20202,2,50,20203,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
250,一级青龙石包,1,1,20250,1,2500,20250,2,250,20251,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
251,二级青龙石包,1,1,20251,1,1000,20251,2,100,20252,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
252,三级青龙石包,1,1,20252,1,500,20252,2,50,20253,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
253,一级破魂石包,1,1,20300,1,2500,20300,2,250,20301,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
254,二级破魂石包,1,1,20301,1,1000,20301,2,100,20302,1,100,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
255,三级破魂石包,1,1,20302,1,500,20302,2,50,20303,1,50,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
256,预留包ID1,0,2,30001,1,2500,30006,1,250,30036,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
257,预留包ID2,0,2,30002,1,2500,30007,1,250,30037,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
258,预留包ID3,0,2,30003,1,2500,30008,1,250,30038,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
259,预留包ID4,0,2,30004,1,2500,30009,1,250,30039,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
260,预留包ID5,0,2,80081,1,2500,80082,1,250,80083,1,250,80084,1,250,80085,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
261,预留包ID6,0,2,80086,1,2500,80087,1,250,80088,1,250,80089,1,250,80090,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
262,预留包ID7,0,2,80091,1,2500,80092,1,250,80093,1,250,80094,1,250,80095,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
263,预留包ID8,0,2,80096,1,2500,80097,1,250,80098,1,250,80099,1,250,80100,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
264,预留包ID9,0,2,80101,1,2500,80102,1,250,80103,1,250,80104,1,250,80105,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
265,预留包ID10,0,2,80106,1,2500,80107,1,250,80108,1,250,80109,1,250,80110,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
266,预留包ID11,0,2,80111,1,2500,80112,1,250,80113,1,250,80114,1,250,80115,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
267,预留包ID12,0,2,80116,1,2500,80117,1,250,80118,1,250,80119,1,250,80120,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
268,预留包ID13,0,2,80121,1,2500,80122,1,250,80123,1,250,80124,1,250,80125,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
269,预留包ID14,0,2,80126,1,2500,80127,1,250,80128,1,250,80129,1,250,80130,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
270,预留包ID15,0,2,80131,1,2500,80132,1,250,80133,1,250,80134,1,250,80135,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
271,预留包ID16,0,2,80136,1,2500,80137,1,250,80138,1,250,80139,1,250,80140,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
272,预留包ID17,0,2,80141,1,2500,80142,1,250,80143,1,250,80144,1,250,80145,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
273,预留包ID18,0,2,80146,1,2500,80147,1,250,80148,1,250,80149,1,250,80150,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
274,预留包ID19,0,2,80151,1,2500,80152,1,250,80153,1,250,80154,1,250,80155,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
275,预留包ID20,0,2,80156,1,2500,80157,1,250,80158,1,250,80159,1,250,80160,1,250,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1000,申公豹碎片包,1,1,90000,1,2000,90000,2,200,90000,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1001,纣王碎片包,1,1,90001,1,2000,90001,2,200,90001,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1002,姜子牙碎片包,1,1,90002,1,2000,90002,2,200,90002,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1003,杨戬碎片包,1,1,90003,1,2000,90003,2,200,90003,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1004,雷震子碎片包,1,1,90004,1,2000,90004,2,200,90004,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1005,白起碎片包,1,1,90005,1,2000,90005,2,200,90005,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
1006,哪吒碎片包,1,1,90006,1,2000,90006,2,200,90006,3,200,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0
